SP,N,Tipo,ID_Agente,Reserva,Utilidad,Ansiedad,Frustracion
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,8,Afectivo,1,470.0,0.042,1.0,0.694
9,8,Afectivo,2,411.0,0.034,1.0,0.694
9,8,Racional,3,987.0,0.0,,
9,8,Racional,4,807.0,0.0065,,
9,9,Afectivo,1,470.0,0.029,1.0,0.907
9,9,Afectivo,2,411.0,0.014,1.0,0.91
9,9,Racional,3,987.0,0.006,,
9,9,Racional,4,807.0,0.0065,,
10,9,Afectivo,1,470.0,0.029,1.0,0.907
10,9,Afectivo,2,411.0,0.014,1.0,0.91
10,9,Racional,3,987.0,0.006,,
10,9,Racional,4,807.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.143883,0.907
10,9,Afectivo,2,657.0,0.014,0.128992,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.143883,0.907
10,9,Afectivo,2,657.0,0.014,0.128992,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.248223,0.907
10,9,Afectivo,2,657.0,0.014,0.247345,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.248223,0.907
10,9,Afectivo,2,657.0,0.014,0.247345,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.395196,0.907
10,9,Afectivo,2,657.0,0.014,0.394678,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.395196,0.907
10,9,Afectivo,2,657.0,0.014,0.394678,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.500367,0.907
10,9,Afectivo,2,657.0,0.014,0.534674,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.500367,0.907
10,9,Afectivo,2,657.0,0.014,0.534674,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.63479,0.907
10,9,Afectivo,2,657.0,0.014,0.67028,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.63479,0.907
10,9,Afectivo,2,657.0,0.014,0.67028,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.764455,0.907
10,9,Afectivo,2,657.0,0.014,0.805341,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.764455,0.907
10,9,Afectivo,2,657.0,0.014,0.805341,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.891253,0.907
10,9,Afectivo,2,657.0,0.014,0.945199,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,0.891253,0.907
10,9,Afectivo,2,657.0,0.014,0.945199,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,9,Afectivo,1,688.0,0.029,1.0,0.907
10,9,Afectivo,2,657.0,0.014,1.0,0.91
10,9,Racional,3,926.0,0.006,,
10,9,Racional,4,1270.0,0.0065,,
10,10,Afectivo,1,688.0,0.015,1.0,1.0
10,10,Afectivo,2,657.0,0.0,1.0,1.0
10,10,Racional,3,926.0,0.006,,
10,10,Racional,4,1270.0,0.012,,
10,10,Afectivo,1,688.0,0.015,1.0,1.0
10,10,Afectivo,2,657.0,0.0,1.0,1.0
10,10,Racional,3,926.0,0.006,,
10,10,Racional,4,1270.0,0.012,,
1,0,Afectivo,1,283.0,0.0,0.145554,0.0
1,0,Afectivo,2,273.0,0.0,0.121173,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.145554,0.0
1,0,Afectivo,2,273.0,0.0,0.121173,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.292592,0.0
1,0,Afectivo,2,273.0,0.0,0.227865,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.292592,0.0
1,0,Afectivo,2,273.0,0.0,0.227865,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.394917,0.0
1,0,Afectivo,2,273.0,0.0,0.352864,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.394917,0.0
1,0,Afectivo,2,273.0,0.0,0.352864,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.531824,0.0
1,0,Afectivo,2,273.0,0.0,0.467912,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.531824,0.0
1,0,Afectivo,2,273.0,0.0,0.467912,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.651693,0.0
1,0,Afectivo,2,273.0,0.0,0.614144,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.651693,0.0
1,0,Afectivo,2,273.0,0.0,0.614144,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.789617,0.0
1,0,Afectivo,2,273.0,0.0,0.72228,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.789617,0.0
1,0,Afectivo,2,273.0,0.0,0.72228,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.930769,0.0
1,0,Afectivo,2,273.0,0.0,0.860992,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,0.930769,0.0
1,0,Afectivo,2,273.0,0.0,0.860992,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,0,Afectivo,1,283.0,0.0,1.0,0.0
1,0,Afectivo,2,273.0,0.0,1.0,0.0
1,0,Racional,3,204.0,0.0,,
1,0,Racional,4,264.0,0.0,,
1,1,Afectivo,1,283.0,0.021,1.0,0.0
1,1,Afectivo,2,273.0,0.0,1.0,0.209
1,1,Racional,3,204.0,0.0,,
1,1,Racional,4,264.0,0.0,,
2,1,Afectivo,1,283.0,0.021,1.0,0.0
2,1,Afectivo,2,273.0,0.0,1.0,0.209
2,1,Racional,3,204.0,0.0,,
2,1,Racional,4,264.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.131325,0.0
2,1,Afectivo,2,147.0,0.0,0.113962,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.131325,0.0
2,1,Afectivo,2,147.0,0.0,0.113962,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.24248,0.0
2,1,Afectivo,2,147.0,0.0,0.217974,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.24248,0.0
2,1,Afectivo,2,147.0,0.0,0.217974,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.377468,0.0
2,1,Afectivo,2,147.0,0.0,0.363706,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.377468,0.0
2,1,Afectivo,2,147.0,0.0,0.363706,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.515616,0.0
2,1,Afectivo,2,147.0,0.0,0.498931,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.515616,0.0
2,1,Afectivo,2,147.0,0.0,0.498931,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.626416,0.0
2,1,Afectivo,2,147.0,0.0,0.631689,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.626416,0.0
2,1,Afectivo,2,147.0,0.0,0.631689,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.738625,0.0
2,1,Afectivo,2,147.0,0.0,0.737191,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.738625,0.0
2,1,Afectivo,2,147.0,0.0,0.737191,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.851668,0.0
2,1,Afectivo,2,147.0,0.0,0.873413,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,0.851668,0.0
2,1,Afectivo,2,147.0,0.0,0.873413,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,1.0,0.0
2,1,Afectivo,2,147.0,0.0,1.0,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,1.0,0.0
2,1,Afectivo,2,147.0,0.0,1.0,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,1.0,0.0
2,1,Afectivo,2,147.0,0.0,1.0,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,1.0,0.0
2,1,Afectivo,2,147.0,0.0,1.0,0.209
2,1,Racional,3,261.0,0.0,,
2,1,Racional,4,250.0,0.0,,
2,1,Afectivo,1,212.0,0.021,1.0,0.0
2,1,Afectivo,2,147.0,0.0,1.0,0.209
2,1,Racional,3,261.0,0.0,,
