SP,N,Tipo,ID_Agente,Reserva,Utilidad
5,4,Racional,2,139.0,0.0
5,4,Afectivo,1,192.0,0.064
5,4,Racional,2,139.0,0.0
5,4,Afectivo,1,192.0,0.064
5,4,Racional,2,139.0,0.0
5,4,Afectivo,1,192.0,0.064
5,4,Racional,2,139.0,0.0
5,4,Afectivo,1,192.0,0.064
5,4,Racional,2,139.0,0.0
5,5,Afectivo,1,192.0,0.096
5,5,Racional,2,139.0,0.0
6,5,Afectivo,1,192.0,0.096
6,5,Racional,2,139.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,5,Afectivo,1,170.0,0.096
6,5,Racional,2,177.0,0.0
6,6,Afectivo,1,170.0,0.082
6,6,Racional,2,177.0,0.0
7,6,Afectivo,1,170.0,0.082
7,6,Racional,2,177.0,0.0
7,6,Afectivo,1,227.0,0.082
7,6,Racional,2,207.0,0.0
7,6,Afectivo,1,227.0,0.082
7,6,Racional,2,207.0,0.0
7,7,Afectivo,1,227.0,0.073
7,7,Racional,2,207.0,0.0
8,7,Afectivo,1,227.0,0.073
8,7,Racional,2,207.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,7,Afectivo,1,274.0,0.073
8,7,Racional,2,346.0,0.0
8,8,Afectivo,1,274.0,0.057
8,8,Racional,2,346.0,0.02
9,8,Afectivo,1,274.0,0.057
9,8,Racional,2,346.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,8,Afectivo,1,243.0,0.057
9,8,Racional,2,142.0,0.02
9,9,Afectivo,1,243.0,0.069
9,9,Racional,2,142.0,0.02
10,9,Afectivo,1,243.0,0.069
10,9,Racional,2,142.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,9,Afectivo,1,262.0,0.069
10,9,Racional,2,419.0,0.02
10,10,Afectivo,1,262.0,0.052
10,10,Racional,2,419.0,0.04
10,10,Afectivo,1,262.0,0.052
10,10,Racional,2,419.0,0.04
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,0,Afectivo,1,78.5,0.0
1,0,Racional,2,96.7,0.0
1,1,Afectivo,1,78.5,0.0
1,1,Racional,2,96.7,0.0068
2,1,Afectivo,1,78.5,0.0
2,1,Racional,2,96.7,0.0068
2,1,Afectivo,1,153.0,0.0
2,1,Racional,2,87.9,0.0068
2,1,Afectivo,1,153.0,0.0
2,1,Racional,2,87.9,0.0068
2,2,Afectivo,1,153.0,0.0087
2,2,Racional,2,87.9,0.0068
3,2,Afectivo,1,153.0,0.0087
3,2,Racional,2,87.9,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,2,Afectivo,1,109.0,0.0087
3,2,Racional,2,82.5,0.0068
3,3,Afectivo,1,109.0,0.018
3,3,Racional,2,82.5,0.0068
4,3,Afectivo,1,109.0,0.018
4,3,Racional,2,82.5,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,3,Afectivo,1,80.1,0.018
4,3,Racional,2,56.6,0.0068
4,4,Afectivo,1,80.1,0.024
4,4,Racional,2,56.6,0.0068
5,4,Afectivo,1,80.1,0.024
5,4,Racional,2,56.6,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,4,Afectivo,1,116.0,0.024
5,4,Racional,2,112.0,0.0068
5,5,Afectivo,1,116.0,0.021
5,5,Racional,2,112.0,0.0068
6,5,Afectivo,1,116.0,0.021
6,5,Racional,2,112.0,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,5,Afectivo,1,81.1,0.021
6,5,Racional,2,71.7,0.0068
6,6,Afectivo,1,81.1,0.026
6,6,Racional,2,71.7,0.0068
7,6,Afectivo,1,81.1,0.026
7,6,Racional,2,71.7,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,6,Afectivo,1,74.1,0.026
7,6,Racional,2,90.9,0.0068
7,7,Afectivo,1,74.1,0.023
7,7,Racional,2,90.9,0.012
8,7,Afectivo,1,74.1,0.023
8,7,Racional,2,90.9,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,7,Afectivo,1,158.0,0.023
8,7,Racional,2,198.0,0.012
8,8,Afectivo,1,158.0,0.019
8,8,Racional,2,198.0,0.029
9,8,Afectivo,1,158.0,0.019
9,8,Racional,2,198.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,8,Afectivo,1,210.0,0.019
9,8,Racional,2,231.0,0.029
9,9,Afectivo,1,210.0,0.014
9,9,Racional,2,231.0,0.066
10,9,Afectivo,1,210.0,0.014
10,9,Racional,2,231.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
10,9,Afectivo,1,290.0,0.014
10,9,Racional,2,210.0,0.066
