Timestamp,Affective_19,Affective_17,Affective_97,Affective_46,Affective_8,Affective_83,Affective_45,Affective_67,Affective_13,Affective_63,Rational_19,Rational_17,Rational_97,Rational_46,Rational_8,Rational_83,Rational_45,Rational_67,Rational_13,Rational_63
1900-01-01 00:07:30,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:35,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:40,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:45,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:50,0.0,0.0,4.84779,22.1377,0.0,8.55096,0.0,6.75712,0.0,8.99085,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:07:55,0.0,0.0,1.27816,0.0,0.0,2.25453,0.0,1.78157,0.0,24.7114,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:00,0.0,0.0,1.27816,0.0,0.0,2.25453,0.0,1.78157,0.0,24.7114,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:05,0.0,0.0,1.27816,0.0,0.0,2.25453,0.0,1.78157,0.0,24.7114,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:10,0.0,0.0,1.27816,0.0,0.0,2.25453,0.0,1.78157,0.0,24.7114,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:15,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:20,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:25,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:30,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:35,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:40,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:45,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:50,0.0,0.0,4.51193,0.0,0.0,7.95854,0.0,17.5552,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:08:55,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:00,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:05,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:10,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:15,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:20,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:25,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:30,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:35,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:40,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:45,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:50,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:09:55,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:10:00,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:10:05,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:10:10,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:10:15,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
1900-01-01 00:10:20,0.0,0.0,2.35461,0.0,0.0,27.6711,0.0,0.0,0.0,0.0,19.033,27.1652,29.613,21.1585,12.5161,22.3241,2.86524,30.208,3.95289,4.76428
